wavelength_nm	intensity_arb
383.047	6.08909
383.066	14.863
383.085	8.29304
383.104	6.94711
383.123	1.90569
383.142	6.3088
383.16	11.0343
383.179	0.394786
383.198	2.40942
383.217	17.0218
383.236	9.37947
383.255	19.5942
383.274	18.9168
383.292	38.6801
383.311	17.7407
383.33	5.58449
383.349	17.6339
383.368	9.7408
383.386	2.32439
383.405	17.6524
383.424	2.95969
383.443	10.3746
383.461	46.5861
383.48	39.8796
383.499	51.2652
383.518	25.2061
383.536	21.8976
383.555	26.5512
383.574	6.49514
383.592	19.8531
383.611	7.97373
383.63	5.23586
383.649	26.8079
383.667	16.0286
383.686	19.8501
383.705	25.1449
383.723	13.1554
383.742	17.3951
383.761	10.5202
383.779	7.32579
383.798	2.29093
383.816	12.8587
383.835	11.8222
383.854	15.4115
383.872	25.4591
383.891	32.7807
383.909	3.8885
383.928	8.7858
383.947	5.96914
383.965	8.29282
383.984	23.2417
384.002	8.83187
384.021	40.7273
384.039	25.0653
384.058	6.23787
384.076	31.8133
384.095	20.7254
384.113	16.3986
384.132	10.5256
384.15	6.64443
384.169	12.7824
384.187	29.0071
384.206	32.5767
384.224	49.4429
384.243	20.4281
384.261	21.0754
384.28	19.6375
384.298	17.5159
384.317	8.6029
384.335	47.2137
384.353	29.1329
384.372	34.8104
384.39	23.4319
384.409	23.9357
384.427	20.1359
384.445	13.9778
384.464	35.5218
384.482	40.136
384.5	51.1674
384.519	23.394
384.537	31.0325
384.555	22.7015
384.574	14.548
384.592	14.978
384.61	29.8358
384.629	24.3197
384.647	15.757
384.665	19.1066
384.684	55.0139
384.7	27.9028
384.721	47.9487
384.741	23.6493
384.762	34.329
384.783	38.268
384.804	42.6951
384.825	53.3054
384.845	21.2883
384.866	23.2479
384.887	30.0163
384.907	24.478
384.928	36.2047
384.949	25.3634
384.97	39.8736
384.99	67.1768
385.011	49.1175
385.032	48.4678
385.052	38.6744
385.073	20.0526
385.094	30.7314
385.114	49.1309
385.135	49.3109
385.156	60.227
385.176	40.1703
385.197	46.7975
385.217	61.1324
385.238	68.0829
385.259	53.3484
385.279	45.0686
385.3	39.0533
385.32	32.75
385.341	45.3197
385.362	30.6021
385.382	46.8672
385.403	47.6655
385.423	78.6314
385.444	59.6297
385.464	30.9451
385.485	52.8082
385.505	41.0095
385.526	39.5351
385.547	58.9248
385.567	127.143
385.588	71.4033
385.608	45.0895
385.629	66.4441
385.649	68.1629
385.669	62.7048
385.69	69.3394
385.71	63.1475
385.731	56.1531
385.751	74.746
385.772	75.3228
385.792	97.6078
385.813	50.488
385.833	62.8339
385.853	62.6842
385.874	50.6129
385.894	39.6754
385.915	57.0341
385.935	65.4493
385.955	49.7017
385.976	58.3172
385.996	44.4096
386.017	48.9668
386.037	44.6076
386.057	67.6656
386.078	66.8458
386.098	94.141
386.118	72.5206
386.139	84.7625
386.159	85.6972
386.179	64.4991
386.199	83.846
386.22	97.7068
386.24	97.4769
386.26	86.6351
386.281	73.4632
386.301	87.5972
386.321	106.644
386.341	123
386.362	96.5895
386.382	92.5402
386.402	99.3521
386.422	133.175
386.443	92.5819
386.463	111.379
386.483	142.88
386.503	139.664
386.523	150.526
386.544	125.623
386.564	110.028
386.584	87.7719
386.604	111.98
386.624	83.0514
386.644	51.9481
386.664	45.2333
386.685	30.7887
386.705	79.9272
386.725	62.2684
386.745	49.4856
386.765	40.6973
386.785	44.0194
386.805	23.6154
386.825	32.4517
386.845	24.6076
386.865	55.7802
386.886	53.8865
386.906	32.3331
386.926	28.2578
386.946	23.9521
386.966	29.1402
386.986	31.8975
387.006	21.8841
387.026	23.6063
387.046	40.4032
387.066	25.2995
387.086	54.0601
387.106	40.4106
387.126	25.1198
387.146	35.4253
387.166	20.6637
387.186	17.5061
387.206	35.876
387.226	25.5138
387.245	22.5216
387.265	28.8033
387.285	42.2222
387.305	55.1415
387.325	60.2421
387.345	43.2978
387.365	15.1897
387.385	38.4918
387.405	41.1188
387.425	24.2419
387.445	13.7788
387.464	16.3528
387.484	41.7134
387.504	46.5566
387.524	39.4859
387.544	25.087
387.564	25.5328
387.583	25.8852
387.603	31.3118
387.623	25.0494
387.643	49.3236
387.663	52.3731
387.682	32.8561
387.702	47.8
387.722	40.1039
387.742	38.0088
387.761	33.6744
387.781	12.5649
387.801	19.5997
387.821	24.311
387.84	27.4722
387.86	18.1844
387.88	44.2253
387.9	39.9448
387.919	34.9566
387.939	44.113
387.959	11.0231
387.978	12.0176
387.998	20.8664
388.018	21.8536
388.037	33.7579
388.057	54.1851
388.077	42.7587
388.096	20.3148
388.116	27.4876
388.135	21.4431
388.155	42.6207
388.175	50.2873
388.194	45.9644
388.214	46.7331
388.233	56.6473
388.253	84.4005
388.273	50.9949
388.292	64.7257
388.312	78.4224
388.331	69.1983
388.351	110.44
388.37	101.342
388.39	159.483
388.409	253.056
388.429	91.9806
388.448	52.6885
388.468	36.4748
388.487	48.005
388.507	53.2944
388.526	48.0305
388.546	37.9522
388.565	43.6527
388.585	33.746
388.604	19.8632
388.624	27.7857
388.643	27.4246
388.662	16.2023
388.682	28.4402
388.701	35.1145
388.721	85.9745
388.74	43.1751
388.759	9.61614
388.779	48.9347
388.798	22.1435
388.818	22.9233
388.837	27.4226
388.856	40.124
388.876	49.0265
388.895	40.9706
388.914	18.8119
388.934	19.1281
388.953	23.9911
388.972	25.9517
388.992	39.8686
389.011	87.202
389.03	169.032
389.049	58.6823
389.069	20.2828
389.088	29.5835
389.107	13.7409
389.127	23.957
389.146	41.0458
389.165	106.254
389.184	47.7053
389.203	48.4878
389.223	31.4353
389.242	41.0232
389.261	44.9549
389.28	99.5039
389.3	229.799
389.319	225.193
389.338	102.104
389.357	89.8573
389.376	62.1584
389.395	71.144
389.414	77.1886
389.434	92.4274
389.453	137.723
389.472	50.8344
389.491	22.707
389.51	8.98818
389.529	36.5739
389.548	57.7599
389.567	183.544
389.586	211.925
389.606	34.997
389.625	25.2583
389.644	35.0743
389.663	11.5376
389.682	59.6425
389.701	121.004
389.72	87.2958
389.739	22.9276
389.758	8.03673
389.777	17.5598
389.796	45.2689
389.815	167.439
389.834	329.824
389.853	99.1197
389.872	16.615
389.891	10.0553
389.91	22.3181
389.929	78.9877
389.948	138.004
389.967	72.8046
389.986	15.6852
390.004	13.449
390.023	21.391
390.042	102.126
390.061	297.193
390.08	181.454
390.099	44.2306
390.118	40.5126
390.137	33.6674
390.156	89.1569
390.174	155.712
390.193	74.2814
390.212	39.2292
390.231	12.8858
390.25	72.3296
390.269	213.765
390.287	194.337
390.306	55.545
390.325	39.1282
390.344	36.6774
390.363	81.7986
390.381	196.29
390.4	62.0711
390.419	39.1809
390.438	23.238
390.456	133.116
390.475	178.278
390.494	90.2559
390.513	63.0152
390.531	37.2303
390.55	104.434
390.569	153.916
390.588	44.5696
390.606	73.8672
390.625	77.6123
390.644	241.514
390.662	163.363
390.681	45.6085
390.7	14.718
390.718	80.6141
390.737	75.1513
390.755	64.32
390.774	37.4631
390.793	64.2438
390.811	123.043
390.83	77.2535
390.849	17.1858
390.867	28.4629
390.886	59.0851
390.904	40.7451
390.923	37.2821
390.941	112.495
390.961	56.4872
390.982	33.1839
391.004	34.1868
391.025	60.7668
391.046	37.7904
391.067	37.9651
391.088	70.4483
391.109	59.4105
391.13	111.12
391.151	62.1303
391.172	129.162
391.193	102.882
391.215	210.625
391.236	206.22
391.257	214.8
391.278	238.504
391.299	273.592
391.32	343.081
391.341	480.47
391.362	624.757
391.383	858.336
391.404	1178.22
391.425	536.978
391.446	94.0447
391.467	50.8819
391.488	54.5734
391.509	27.8037
391.53	48.9745
391.551	43.0394
391.572	17.6835
391.593	40.9733
391.613	33.2626
391.634	31.8915
391.655	27.431
391.676	28.7116
391.697	15.0349
391.718	17.7546
391.739	20.4377
391.76	16.5347
391.781	35.2027
391.802	39.7487
391.822	16.6573
391.843	49.444
391.864	30.6248
391.885	18.299
391.906	34.8279
391.927	31.3818
391.948	33.1995
391.968	43.153
391.989	23.6113
392.01	29.2255
392.031	51.2827
392.052	22.6696
392.072	50.4727
392.093	47.5947
392.114	20.6342
392.135	31.1257
392.155	43.5608
392.176	50.8198
392.197	57.0497
392.218	51.3402
392.238	62.5232
392.259	36.0175
392.28	23.6383
392.301	37.1349
392.321	35.7951
392.342	33.2293
392.363	18.1238
392.383	56.4341
392.404	48.1561
392.425	37.4514
392.445	29.444
392.466	65.4843
392.487	65.6863
392.507	45.2661
392.528	46.1718
392.548	62.3551
392.569	62.1378
392.59	42.3625
392.61	53.6416
392.631	82.5572
392.651	63.6648
392.672	42.1583
392.693	69.6777
392.713	54.1778
392.734	43.1298
392.754	49.5397
392.775	40.2988
392.795	58.8066
392.816	82.4053
392.837	48.9273
392.857	58.7892
392.878	48.951
392.898	45.1842
392.919	62.9311
392.939	41.4284
392.96	46.625
392.98	41.4807
393	70.333
393.021	27.4891
393.041	58.6414
393.062	78.3358
393.082	61.3626
393.103	25.6572
393.123	28.14
393.144	55.666
393.164	50.9314
393.184	85.9055
393.205	72.3483
393.225	22.1711
393.246	14.5645
393.266	54.3178
393.286	44.5809
393.307	66.6347
393.327	14.7864
393.347	11.0228
393.368	22.4725
393.388	64.7151
393.408	66.7998
393.429	36.4933
393.449	29.1433
393.469	46.0378
393.49	43.7884
393.51	70.3527
393.53	34.2103
393.551	30.243
393.571	51.2809
393.591	45.2644
393.611	69.0407
393.632	49.2069
393.652	70.869
393.672	57.69
393.692	30.2108
393.713	52.2147
393.733	87.3727
393.753	26.3104
393.773	35.4551
393.793	74.0337
393.814	94.235
393.834	21.958
393.854	85.937
393.874	51.6047
393.894	61.7508
393.914	57.0117
393.935	98.131
393.955	50.6803
393.975	30.6347
393.995	73.5045
394.015	75.6763
394.035	57.965
394.055	114.36
394.075	68.4278
394.095	133.299
394.115	160.749
394.136	158.573
394.156	231.416
394.176	115.94
394.196	168.505
394.216	201.939
394.236	136.663
394.256	53.3974
394.276	97.9506
394.296	69.9576
394.316	16.9396
394.336	10.5652
394.356	10.975
394.376	7.83228
394.396	12.3479
394.416	14.4094
394.436	4.36876
394.456	7.04882
394.476	7.61659
394.496	18.1461
394.516	1.38926
394.535	1.96874
394.555	7.44937
394.575	24.513
394.595	5.78996
394.615	18.6337
394.635	9.28943
394.655	2.22879
394.675	14.6787
394.695	17.8595
394.714	10.532
394.734	14.1113
394.754	10.6797
394.774	3.49308
394.794	16.5677
394.814	9.02583
394.834	3.90431
394.853	6.63702
394.873	16.2772
394.893	31.4059
394.913	7.73162
394.933	9.14863
394.952	8.07256
394.972	9.88216
394.992	8.04255
395.012	6.85642
395.031	7.97319
395.051	24.0302
395.071	21.285
395.091	1.79617
395.11	3.98335
395.13	5.98509
395.15	8.24849
395.169	9.33506
395.189	16.0266
395.209	25.289
395.228	12.0614
395.248	9.048
395.268	4.55378
395.287	2.33051
395.307	12.5507
395.327	9.67704
395.346	3.06294
395.366	13.981
395.385	11.8467
395.405	16.9796
395.425	17.5687
395.444	4.60418
395.464	12.8734
395.483	16.8409
395.503	10.6243
395.523	0.815808
395.542	0.728294
395.562	3.48179
395.581	5.20723
395.601	2.99621
395.62	9.48223
395.64	1.6722
395.659	17.8822
395.679	11.6506
395.698	11.6823
395.718	20.0396
395.737	10.7964
395.757	1.41777
395.776	7.39241
395.796	27.8838
395.815	12.6023
395.835	16.0908
395.854	23.2556
395.874	12.9997
395.893	9.86168
395.912	38.9434
395.932	6.37832
395.951	9.29821
395.971	12.6244
395.99	9.43289
396.009	1.40539
396.029	6.21118
396.048	0.980445
396.067	21.0437
396.087	11.0189
396.106	12.6045
396.125	13.0626
396.145	26.5961
396.164	37.0984
396.183	20.28
396.203	43.6126
396.222	11.6859
396.241	17.6103
396.261	0.746315
396.28	3.87151
396.299	18.8552
396.318	37.9768
396.338	18.4503
396.357	8.73146
396.376	26.0451
396.395	5.602
396.415	37.9931
396.434	23.3458
396.453	10.7812
396.472	2.72777
396.491	1.86632
396.511	10.7855
396.53	12.2432
396.549	34.758
396.568	12.8595
396.587	22.1892
396.606	20.5416
396.626	26.058
396.645	26.9892
396.664	33.6453
396.683	9.64513
396.702	21.9167
396.721	4.72611
396.74	61.9263
396.759	24.9116
396.779	40.6156
396.798	38.8002
396.817	30.9587
396.836	27.987
396.855	47.0191
396.874	29.2099
396.893	25.0681
396.912	12.4269
396.931	15.0585
396.95	17.5492
396.969	24.1619
396.988	34.743
397.007	51.641
397.026	28.1116
397.045	20.4624
397.064	47.3254
397.083	8.90165
397.102	26.0804
397.121	7.37387
397.14	21.483
397.159	33.9612
397.178	5.52233
397.197	28.6314
397.216	71.32
397.234	40.6516
397.253	25.9644
397.272	30.3408
397.291	50.9053
397.31	19.5357
397.329	14.3404
397.348	66.8465
397.367	29.9403
397.386	37.1201
397.404	69.6663
397.421	33.8879
397.442	27.3479
397.464	55.1061
397.485	24.4322
397.507	25.1819
397.528	38.5038
397.55	33.7899
397.571	36.8546
397.593	24.646
397.614	31.3199
397.635	47.292
397.657	62.572
397.678	24.4638
397.7	67.5009
397.721	33.9606
397.743	48.254
397.764	61.3976
397.785	44.9806
397.807	67.8222
397.828	84.8544
397.85	79.8183
397.871	133.019
397.892	61.011
397.914	65.0064
397.935	96.8605
397.956	38.7895
397.978	43.1378
397.999	64.7354
398.02	62.038
398.042	30.4992
398.063	9.20671
398.084	41.659
398.106	69.7886
398.127	23.4307
398.148	43.7107
398.169	149.279
398.191	42.2527
398.212	28.9913
398.233	51.0237
398.254	93.4762
398.276	29.1295
398.297	47.641
398.318	93.3054
398.339	91.0454
398.361	49.1181
398.382	48.796
398.403	73.743
398.424	59.3189
398.445	91.4899
398.467	97.7509
398.488	77.7588
398.509	44.1192
398.53	52.7058
398.551	88.7372
398.572	118.914
398.593	66.0968
398.615	88.2911
398.636	66.3065
398.657	74.96
398.678	160.069
398.699	159.949
398.72	67.7513
398.741	57.4579
398.762	145.5
398.783	79.4371
398.804	206.889
398.825	77.3266
398.847	50.4915
398.868	28.9885
398.889	119.504
398.91	165.731
398.931	146.182
398.952	57.983
398.973	52.0484
398.994	103.235
399.015	329.864
399.036	168.209
399.057	61.1742
399.078	99.292
399.099	132.186
399.12	226.296
399.141	122.204
399.161	75.0675
399.182	107.922
399.203	123.451
399.224	240.026
399.245	149.813
399.266	183.928
399.287	122.439
399.308	141.654
399.329	181.57
399.35	167.702
399.371	69.8616
399.391	151.462
399.412	128.211
399.433	104.637
399.454	122.209
399.475	196.976
399.496	106.916
399.516	234.89
399.537	183.542
399.558	141.182
399.579	288.883
399.6	206.786
399.62	284.673
399.641	247.847
399.662	390.565
399.683	489.377
399.704	548.704
399.724	419.277
399.745	305.046
399.766	567.298
399.787	283.185
399.807	287.767
399.828	215.336
399.849	24.6351
399.869	12.8814
399.89	19.1507
399.911	19.2395
399.931	12.0843
399.952	8.05806
399.973	17.1785
399.993	25.9553
