system_id	region_id	source_line_id	air_wavelength_nm	einstein_a_s-1	upper_e_v_cm-1	upper_e_j_cm-1	upper_j	upper_v	lower_v	branch
n2-second-positive	n2-sps-315	20534	313.881658385	78710.318926	31630.588	716.3545	19	1	3	SR21
n2-second-positive	n2-sps-315	99384	313.881712567	772.449210699	35447.3395	15019.663	94	3	10	Q2
n2-second-positive	n2-sps-315	57932	313.890958381	692766.173677	31630.588	15564.067	93	1	4	R3
n2-second-positive	n2-sps-315	143666	313.892465742	123898.34533	33572.1225	0	0	2	6	OP12
n2-second-positive	n2-sps-315	54721	313.894209569	1741.93709301	37230.366	10866.703	80	4	2	SR32
n2-second-positive	n2-sps-315	15528	313.897800732	979.522992841	35447.3395	15018.03	95	3	10	QR12
n2-second-positive	n2-sps-315	127286	313.898736714	974.813421771	35447.3395	15020.7075	93	3	10	Q3
n2-second-positive	n2-sps-315	123001	313.899170224	38879.7264034	31630.588	2165.248	33	1	3	Q3
n2-second-positive	n2-sps-315	113697	313.900056951	14527.3349691	31630.588	1204.382	24	1	3	RQ32
n2-second-positive	n2-sps-315	92076	313.901258967	444.47990662	37230.366	14959.533	96	4	2	RQ21
n2-second-positive	n2-sps-315	171583	313.902126001	173243.676551	33572.1225	41.134	1	2	6	OP23
n2-second-positive	n2-sps-315	132322	313.902983187	13006208.0498	31630.588	3717.598	46	1	3	P1
n2-second-positive	n2-sps-315	43430	313.909027958	968.028651987	35447.3395	15019.663	94	3	10	QR23
n2-second-positive	n2-sps-315	141686	313.910402474	6628.34380506	31630.588	6304.4625	60	1	4	OP12
n2-second-positive	n2-sps-315	160304	313.912402687	13007474.981	31630.588	3721.6365	45	1	3	P2
n2-second-positive	n2-sps-315	18738	313.913008668	5045.1228749	29635.5885	15450.181	93	0	1	SR21
n2-second-positive	n2-sps-315	143701	313.91354075	12248.7195764	33572.1225	2125.9295	35	2	6	OP12
n2-second-positive	n2-sps-315	8257	313.914639408	4331664.35525	37230.366	14958.175	97	4	2	R1
n2-second-positive	n2-sps-315	169613	313.917531428	6565.92754903	31630.588	6307.59	59	1	4	OP23
n2-second-positive	n2-sps-315	120021	313.918295088	446.781529004	37230.366	14960.2635	95	4	2	RQ32
n2-second-positive	n2-sps-315	150997	313.920413648	16934.2641714	31630.588	2039.9655	33	1	3	QP21
n2-second-positive	n2-sps-315	46621	313.921807971	4991.88357882	29635.5885	15451.7275	92	0	1	SR32
n2-second-positive	n2-sps-315	171616	313.923039716	12141.5396864	33572.1225	2131.0205	34	2	6	OP23
n2-second-positive	n2-sps-315	143667	313.923335336	38671.4631008	33572.1225	3.20600000001	1	2	6	OP12
n2-second-positive	n2-sps-315	36202	313.92549338	4326472.26378	37230.366	14959.533	96	4	2	R2
n2-second-positive	n2-sps-315	188121	313.928360965	13008038.2884	31630.588	3724.9055	44	1	3	P3
n2-second-positive	n2-sps-315	11243	313.931341928	27236.168665	31630.588	2155.682	35	1	3	QR12
n2-second-positive	n2-sps-315	1896	313.931361637	12599894.6226	31630.588	1191.6315	26	1	3	R1
n2-second-positive	n2-sps-315	171584	313.937402574	58953.6833633	33572.1225	48.0735	2	2	6	OP23
n2-second-positive	n2-sps-315	48406	313.939358783	82919.1928155	31630.588	723.5965	18	1	3	SR32
n2-second-positive	n2-sps-315	39170	313.94149241	26603.0773031	31630.588	2160.953	34	1	3	QR23
n2-second-positive	n2-sps-315	63982	313.945365534	4329925.15706	37230.366	14960.2635	95	4	2	R3
n2-second-positive	n2-sps-315	178869	313.945937148	17252.7539076	31630.588	2044.3835	32	1	3	QP32
n2-second-positive	n2-sps-315	76386	313.952200402	6181.2804583	31630.588	3717.598	46	1	3	PQ12
n2-second-positive	n2-sps-315	143668	313.953880829	16665.5752236	33572.1225	9.625	2	2	6	OP12
n2-second-positive	n2-sps-315	29878	313.956285695	12484362.1318	31630.588	1198.676	25	1	3	R2
n2-second-positive	n2-sps-315	143700	313.959070064	12690.4548408	33572.1225	2006.475	34	2	6	OP12
n2-second-positive	n2-sps-315	104423	313.960578079	6458.25549439	31630.588	3721.6365	45	1	3	PQ23
n2-second-positive	n2-sps-315	87988	313.963801139	119.773070762	33572.1225	13503.4475	88	2	7	RQ21
n2-second-positive	n2-sps-315	171615	313.968537286	12625.1059789	33572.1225	2011.7145	33	2	6	OP23
n2-second-positive	n2-sps-315	85714	313.971006447	15674.6797122	31630.588	1109.41	24	1	3	RQ21
n2-second-positive	n2-sps-315	171585	313.972524434	18927.8973051	33572.1225	58.502	3	2	6	OP23
n2-second-positive	n2-sps-315	66981	313.973855149	10346.5925855	31630.588	2034.543	34	1	3	Q1
n2-second-positive	n2-sps-315	115957	313.975077445	119.996808427	33572.1225	13504.8775	87	2	7	RQ32
n2-second-positive	n2-sps-315	57695	313.982411421	12517339.7835	31630.588	1204.382	24	1	3	R3
n2-second-positive	n2-sps-315	4169	313.98351549	984926.538009	33572.1225	13501.4475	89	2	7	R1
n2-second-positive	n2-sps-315	143669	313.984028096	6207.66794956	33572.1225	19.273	3	2	6	OP12
n2-second-positive	n2-sps-315	24841	313.985654645	1579.8069586	35447.3395	9979.317	76	3	10	SR21
n2-second-positive	n2-sps-315	32138	313.989173965	983691.666353	33572.1225	13503.4475	88	2	7	R2
n2-second-positive	n2-sps-315	95073	313.989484497	23653.8657258	31630.588	2039.9655	33	1	3	Q2
n2-second-positive	n2-sps-315	20533	314.000688706	84263.3981115	31630.588	648.426	18	1	3	SR21
n2-second-positive	n2-sps-315	143699	314.001531642	13158.8687324	33572.1225	1890.466	33	2	6	OP12
n2-second-positive	n2-sps-315	52688	314.001605584	1564.21594195	35447.3395	9980.785	75	3	10	SR32
n2-second-positive	n2-sps-315	59942	314.003621748	984610.89554	33572.1225	13504.8775	87	2	7	R3
n2-second-positive	n2-sps-315	171586	314.007087245	3908.79193242	33572.1225	72.438	4	2	6	OP23
n2-second-positive	n2-sps-315	123000	314.00960631	41619.2512977	31630.588	2044.3835	32	1	3	Q3
n2-second-positive	n2-sps-315	113696	314.010937339	15458.3824734	31630.588	1115.3275	23	1	3	RQ32
n2-second-positive	n2-sps-315	171614	314.010937339	13073.5043457	33572.1225	1895.8635	32	2	6	OP23
n2-second-positive	n2-sps-315	143670	314.013702957	1367.99070777	33572.1225	32.169	4	2	6	OP12
n2-second-positive	n2-sps-315	132321	314.017134167	12994464.2739	31630.588	3558.328	45	1	3	P1
n2-second-positive	n2-sps-315	150996	314.025165265	17596.3818511	31630.588	1922.483	32	1	3	QP21
n2-second-positive	n2-sps-315	160303	314.026831683	12995804.9547	31630.588	3562.4535	44	1	3	P2
n2-second-positive	n2-sps-315	141685	314.04063701	6817.93984785	31630.588	6097.81	59	1	4	OP12
n2-second-positive	n2-sps-315	171587	314.040676455	42.5634869128	33572.1225	89.897	5	2	6	OP23
n2-second-positive	n2-sps-315	143698	314.04092299	13656.4322421	33572.1225	1777.9075	32	2	6	OP12
n2-second-positive	n2-sps-315	143671	314.042737498	1.39243416922	33572.1225	48.3375	5	2	6	OP12
n2-second-positive	n2-sps-315	11242	314.042949521	28704.9786206	31630.588	2034.543	34	1	3	QR12
n2-second-positive	n2-sps-315	188120	314.042974175	12996462.0811	31630.588	3565.7965	43	1	3	P3
n2-second-positive	n2-sps-315	92075	314.043067859	452.624186104	37230.366	14670.1415	95	4	2	RQ21
n2-second-positive	n2-sps-315	1895	314.043156613	12575008.5927	31630.588	1102.092	25	1	3	R1
n2-second-positive	n2-sps-315	169612	314.047801467	6735.89662907	31630.588	6100.988	58	1	4	OP23
n2-second-positive	n2-sps-315	171613	314.050262013	13584.3436007	33572.1225	1783.4715	31	2	6	OP23
n2-second-positive	n2-sps-315	90024	314.051011526	449.45461813	35447.3395	12104.4895	84	3	10	RQ21
n2-second-positive	n2-sps-315	178868	314.051578594	17946.0200872	31630.588	1927.032	31	1	3	QP32
n2-second-positive	n2-sps-315	39169	314.053171326	28021.4301297	31630.588	2039.9655	33	1	3	QR23
n2-second-positive	n2-sps-315	8256	314.056657641	4325559.43234	37230.366	14668.7635	96	4	2	R1
n2-second-positive	n2-sps-315	120020	314.060193347	455.03853724	37230.366	14670.891	94	4	2	RQ32
n2-second-positive	n2-sps-315	83920	314.061297963	1559.06937312	29635.5885	17763.108	100	0	1	RQ21
n2-second-positive	n2-sps-315	48405	314.061963695	90497.8292172	31630.588	656.002	17	1	3	SR32
n2-second-positive	n2-sps-315	26885	314.065011305	1803.9076255	37230.366	10612.437	80	4	2	SR21
n2-second-positive	n2-sps-315	117981	314.065395959	454.774814253	35447.3395	12105.75	83	3	10	RQ32
n2-second-positive	n2-sps-315	76385	314.067516505	6423.36385632	31630.588	3558.328	45	1	3	PQ12
n2-second-positive	n2-sps-315	36201	314.067585546	4320319.54221	37230.366	14670.1415	95	4	2	R2
n2-second-positive	n2-sps-315	20771	314.067748287	248.384271149	31630.588	13111.296	86	1	4	SR21
n2-second-positive	n2-sps-315	111913	314.069242552	1567.97494919	29635.5885	17764.5325	99	0	1	RQ32
n2-second-positive	n2-sps-315	29877	314.069291868	12454404.2956	31630.588	1109.41	24	1	3	R2
n2-second-positive	n2-sps-315	6205	314.069420089	3400916.8883	35447.3395	12102.623	85	3	10	R1
n2-second-positive	n2-sps-315	143672	314.070958754	861.835342749	33572.1225	67.805	6	2	6	OP12
n2-second-positive	n2-sps-315	171588	314.072936355	1275.62254444	33572.1225	110.892	6	2	6	OP23
n2-second-positive	n2-sps-315	104422	314.075944724	6740.76224395	31630.588	3562.4535	44	1	3	PQ23
n2-second-positive	n2-sps-315	85713	314.0766697	16653.8946503	31630.588	1023.69	23	1	3	RQ21
n2-second-positive	n2-sps-315	143697	314.077256588	14152.3122039	33572.1225	1668.803	31	2	6	OP12
n2-second-positive	n2-sps-315	48642	314.077547567	246.386881686	31630.588	13112.953	85	1	4	SR32
n2-second-positive	n2-sps-315	34162	314.077828683	3396358.90469	35447.3395	12104.4895	84	3	10	R2
n2-second-positive	n2-sps-315	66980	314.080220652	10683.052189	31630.588	1916.9005	33	1	3	Q1
n2-second-positive	n2-sps-315	28094	314.083293277	16425982.0958	29635.5885	17763.108	100	0	1	R2
n2-second-positive	n2-sps-315	22805	314.083539879	410.556052743	33572.1225	11233.7925	80	2	7	SR21
n2-second-positive	n2-sps-315	54720	314.084116928	1787.98995367	37230.366	10613.5135	79	4	2	SR32
n2-second-positive	n2-sps-315	171612	314.086508994	14094.3051853	33572.1225	1674.5445	30	2	6	OP23
n2-second-positive	n2-sps-315	63981	314.087525016	4323807.57206	37230.366	14670.891	94	4	2	R3
n2-second-positive	n2-sps-315	55922	314.094938232	16439769.6049	29635.5885	17764.5325	99	0	1	R3
n2-second-positive	n2-sps-315	61954	314.095564648	3395492.75033	35447.3395	12105.75	83	3	10	R3
n2-second-positive	n2-sps-315	57694	314.096146674	12488097.5134	31630.588	1115.3275	23	1	3	R3
n2-second-positive	n2-sps-315	50664	314.096220661	406.958284997	33572.1225	11235.406	79	2	7	SR32
n2-second-positive	n2-sps-315	95072	314.096447553	25148.8663429	31630.588	1922.483	32	1	3	Q2
n2-second-positive	n2-sps-315	143673	314.09815912	3034.91370453	33572.1225	90.5965	7	2	6	OP12
n2-second-positive	n2-sps-315	153257	314.100881882	226.576516597	33572.1225	15961.4525	96	2	7	QP21
n2-second-positive	n2-sps-315	171589	314.103550432	4559.1937198	33572.1225	135.431	7	2	6	OP23
n2-second-positive	n2-sps-315	143696	314.110540176	14681.0906943	33572.1225	1563.1565	30	2	6	OP12
n2-second-positive	n2-sps-315	181116	314.111107459	225.819084197	33572.1225	15962.7265	95	2	7	QP32
n2-second-positive	n2-sps-315	20532	314.116010842	90451.1229688	31630.588	584.067	17	1	3	SR21
n2-second-positive	n2-sps-315	122999	314.116928393	44939.188506	31630.588	1927.032	31	1	3	Q3
n2-second-positive	n2-sps-315	113695	314.118566186	16414.8031828	31630.588	1029.8345	22	1	3	RQ32
n2-second-positive	n2-sps-315	69267	314.118950972	164.35593252	33572.1225	15959.621	97	2	7	Q1
n2-second-positive	n2-sps-315	171611	314.11966628	14639.2250351	33572.1225	1569.088	29	2	6	OP23
n2-second-positive	n2-sps-315	97346	314.123677001	213.202064141	33572.1225	15961.4525	96	2	7	Q2
n2-second-positive	n2-sps-315	143674	314.124140731	5827.58085784	33572.1225	116.7365	8	2	6	OP12
n2-second-positive	n2-sps-315	150995	314.126646875	18259.9571369	31630.588	1808.512	31	1	3	QP21
n2-second-positive	n2-sps-315	132320	314.128126899	12983236.7254	31630.588	3402.496	44	1	3	P1
n2-second-positive	n2-sps-315	171590	314.132261175	8329.80609263	33572.1225	163.5195	8	2	6	OP23
n2-second-positive	n2-sps-315	155282	314.134930258	830.014569487	35447.3395	14715.582	93	3	10	QP21
n2-second-positive	n2-sps-315	125260	314.137495778	268.222039437	33572.1225	15962.7265	95	2	7	Q3
n2-second-positive	n2-sps-315	160302	314.138112496	12984657.3169	31630.588	3406.7125	43	1	3	P2
n2-second-positive	n2-sps-315	143695	314.140771811	15210.2461271	33572.1225	1460.972	29	2	6	OP12
n2-second-positive	n2-sps-315	13502	314.141748713	270.823953918	33572.1225	15959.621	97	2	7	QR12
n2-second-positive	n2-sps-315	183129	314.148054321	824.100480755	35447.3395	14716.6455	92	3	10	QP32
n2-second-positive	n2-sps-315	143675	314.14867108	8777.32645386	33572.1225	146.249	9	2	6	OP12
n2-second-positive	n2-sps-315	171610	314.149771385	15185.6548144	33572.1225	1467.1045	28	2	6	OP23
n2-second-positive	n2-sps-315	41416	314.150067432	268.484924588	33572.1225	15961.4525	96	2	7	QR23
n2-second-positive	n2-sps-315	71316	314.151261496	600.454377424	35447.3395	14713.927	94	3	10	Q1
n2-second-positive	n2-sps-315	11241	314.151527941	30299.2434914	31630.588	1916.9005	33	1	3	QR12
n2-second-positive	n2-sps-315	1894	314.15177465	12549614.4162	31630.588	1016.0775	24	1	3	R1
n2-second-positive	n2-sps-315	178867	314.154014784	18685.0025765	31630.588	1813.198	30	1	3	QP32
n2-second-positive	n2-sps-315	188119	314.154453933	12985414.4693	31630.588	3410.1325	42	1	3	P3
n2-second-positive	n2-sps-315	99383	314.158549427	785.959846698	35447.3395	14715.582	93	3	10	Q2
n2-second-positive	n2-sps-315	171591	314.158855359	11805.9152507	33572.1225	195.1585	9	2	6	OP23
n2-second-positive	n2-sps-315	39168	314.16181603	29605.6879993	31630.588	1922.483	32	1	3	QR23
n2-second-positive	n2-sps-315	141684	314.167727668	7014.02357558	31630.588	5894.4905	58	1	4	OP12
n2-second-positive	n2-sps-315	143694	314.167979337	15739.848894	33572.1225	1362.2525	28	2	6	OP12
n2-second-positive	n2-sps-315	143676	314.171571832	11587.0586395	33572.1225	179.1535	10	2	6	OP12
n2-second-positive	n2-sps-315	15527	314.17488312	1001.73703896	35447.3395	14713.927	94	3	10	QR12
n2-second-positive	n2-sps-315	169611	314.174927534	6911.83210783	31630.588	5897.7205	57	1	3	OP23
n2-second-positive	n2-sps-315	127285	314.175643098	993.832436431	35447.3395	14716.6455	92	3	10	Q3
n2-second-positive	n2-sps-315	171609	314.176797876	15772.2682062	33572.1225	1368.6005	27	2	6	OP23
n2-second-positive	n2-sps-315	85712	314.178870576	17777.2289047	31630.588	941.521	22	1	3	RQ21
n2-second-positive	n2-sps-315	29876	314.179201223	12423467.1898	31630.588	1023.69	23	1	3	R2
n2-second-positive	n2-sps-315	76384	314.179724339	6705.18287227	31630.588	3402.496	44	1	3	PQ12
n2-second-positive	n2-sps-315	48404	314.181194993	98211.6834062	31630.588	592.0075	16	1	3	SR32
n2-second-positive	n2-sps-315	171592	314.183183854	14809.6414358	33572.1225	230.348	10	2	6	OP23
n2-second-positive	n2-sps-315	66979	314.183425677	11040.4848459	31630.588	1802.7585	32	1	3	Q1
n2-second-positive	n2-sps-315	43429	314.186140047	986.759331907	35447.3395	14715.582	93	3	10	QR23
n2-second-positive	n2-sps-315	92074	314.187146843	459.542111871	37230.366	14383.002	94	4	2	RQ21
n2-second-positive	n2-sps-315	104421	314.188207935	7065.71500118	31630.588	3406.7125	43	1	3	PQ23
n2-second-positive	n2-sps-315	143693	314.192161181	16308.4408457	33572.1225	1267.0015	27	2	6	OP12
n2-second-positive	n2-sps-315	143677	314.192649791	13980.5095762	33572.1225	215.4675	11	2	6	OP12
n2-second-positive	n2-sps-315	95071	314.200265399	26778.7781586	31630.588	1808.512	31	1	3	Q2
n2-second-positive	n2-sps-315	171608	314.200768841	16323.7907801	33572.1225	1273.5805	26	2	6	OP23
n2-second-positive	n2-sps-315	8255	314.200946527	4319367.27067	37230.366	14381.604	95	4	2	R1
n2-second-positive	n2-sps-315	120019	314.204371959	463.916236491	37230.366	14383.7705	93	4	2	RQ32
n2-second-positive	n2-sps-315	171593	314.205097528	17105.6956185	33572.1225	269.0855	11	2	6	OP23
n2-second-positive	n2-sps-315	57693	314.206830023	12457882.371	31630.588	1029.8345	22	1	3	R3
n2-second-positive	n2-sps-315	143678	314.211741331	15990.0520617	33572.1225	255.207	12	2	6	OP12
n2-second-positive	n2-sps-315	36200	314.211958518	4314078.27059	37230.366	14383.002	94	4	2	R2
n2-second-positive	n2-sps-315	85953	314.213083947	75.0047379414	31630.588	15245.761	93	1	4	RQ21
n2-second-positive	n2-sps-315	143692	314.213345561	16880.5241648	33572.1225	1175.221	26	2	6	OP12
n2-second-positive	n2-sps-315	122998	314.22113988	48474.0062781	31630.588	1813.198	30	1	3	Q3
n2-second-positive	n2-sps-315	171607	314.221702627	16960.5491375	33572.1225	1182.048	25	2	6	OP23
n2-second-positive	n2-sps-315	113934	314.221781609	75.8093043077	31630.588	15247.28	92	1	4	RQ32
n2-second-positive	n2-sps-315	113694	314.222912044	17460.149465	31630.588	947.909	21	1	3	RQ32
n2-second-positive	n2-sps-315	171594	314.224496641	18779.6787185	33572.1225	311.369	12	2	6	OP23
n2-second-positive	n2-sps-315	150994	314.224832322	18967.42073	31630.588	1698.057	30	1	3	QP21
n2-second-positive	n2-sps-315	20531	314.227542471	96610.0055088	31630.588	523.281	16	1	3	SR21
n2-second-positive	n2-sps-315	143679	314.228702567	17544.5408547	33572.1225	298.384	13	2	6	OP12
n2-second-positive	n2-sps-315	143691	314.231541136	17415.0649109	33572.1225	1086.914	25	2	6	OP12
n2-second-positive	n2-sps-315	63980	314.231970629	4317601.88778	37230.366	14383.7705	93	4	2	R3
n2-second-positive	n2-sps-315	2134	314.233412152	690542.941827	31630.588	15243.702	94	1	4	R1
n2-second-positive	n2-sps-315	132319	314.235939786	12972533.8091	31630.588	3250.108	43	1	3	P1
n2-second-positive	n2-sps-315	30115	314.236779049	689739.008741	31630.588	15245.761	93	1	4	R2
n2-second-positive	n2-sps-315	179105	314.238571136	143.671467639	31630.588	17862.8075	100	1	4	QP32
n2-second-positive	n2-sps-315	171606	314.23959308	17563.4944121	33572.1225	1094.008	24	2	6	OP23
n2-second-positive	n2-sps-315	171595	314.241286459	19970.18062	33572.1225	357.195	13	2	6	OP23
n2-second-positive	n2-sps-315	143680	314.243389633	18738.3774117	33572.1225	345.0095	14	2	6	OP12
n2-second-positive	n2-sps-315	160301	314.246233405	12974039.9439	31630.588	3254.4195	42	1	3	P2
n2-second-positive	n2-sps-315	143690	314.246771555	17950.6461116	33572.1225	1002.082	24	2	6	OP12
n2-second-positive	n2-sps-315	57931	314.248899488	690361.440971	31630.588	15247.28	92	1	4	R3
n2-second-positive	n2-sps-315	178866	314.253219626	19474.3696941	31630.588	1702.8885	29	1	3	QP32
n2-second-positive	n2-sps-315	171605	314.254468785	18128.342987	33572.1225	1009.4635	23	2	6	OP23
n2-second-positive	n2-sps-315	171596	314.255406896	20704.6252349	33572.1225	406.5595	14	2	6	OP23
n2-second-positive	n2-sps-315	143681	314.25570808	19505.1871816	33572.1225	395.0905	15	2	6	OP12
n2-second-positive	n2-sps-315	26884	314.255792016	1850.5680485	37230.366	10361.807	79	4	2	SR21
n2-second-positive	n2-sps-315	11240	314.257070821	32030.4908373	31630.588	1802.7585	32	1	3	QR12
n2-second-positive	n2-sps-315	1893	314.257174508	12523598.2185	31630.588	933.5895	23	1	3	R1
n2-second-positive	n2-sps-315	143689	314.259055704	18487.4012749	33572.1225	920.7275	23	2	6	OP12
n2-second-positive	n2-sps-315	188118	314.262773725	12974905.943	31630.588	3257.92	41	1	3	P3
n2-second-positive	n2-sps-315	123237	314.263776075	168.497133987	31630.588	17862.8075	100	1	4	Q3
n2-second-positive	n2-sps-315	143682	314.265548719	19986.909155	33572.1225	448.635	16	2	6	OP12
n2-second-positive	n2-sps-315	171604	314.266323949	18743.9946777	33572.1225	928.4205	22	2	6	OP23
n2-second-positive	n2-sps-315	171597	314.266783163	21071.5582049	33572.1225	459.4595	15	2	6	OP23
n2-second-positive	n2-sps-315	39167	314.267410264	31289.8787059	31630.588	1808.512	31	1	3	QR23
n2-second-positive	n2-sps-315	143688	314.268422519	18978.5016227	33572.1225	842.8515	22	2	6	OP12
n2-second-positive	n2-sps-315	24840	314.272239521	1618.96762786	35447.3395	9726.9995	75	3	10	SR21
n2-second-positive	n2-sps-315	143683	314.272812326	20232.5971023	33572.1225	505.649	17	2	6	OP12
n2-second-positive	n2-sps-315	143687	314.274906045	19417.5678188	33572.1225	768.454	21	2	6	OP12
n2-second-positive	n2-sps-315	54719	314.275064063	1829.57799153	37230.366	10362.9095	78	4	2	SR32
n2-second-positive	n2-sps-315	171603	314.275192452	19319.1982004	33572.1225	850.8815	21	2	6	OP23
n2-second-positive	n2-sps-315	171598	314.275375161	21138.0171433	33572.1225	515.89	16	2	6	OP23
