256.472	-2.82881
256.478	4.16059
256.485	-4.18154
256.491	-5.43557
256.497	-3.3431
256.504	-1.68281
256.51	-5.16008
256.517	-0.136778
256.523	12.8576
256.529	8.91165
256.536	-2.89968
256.542	-1.50568
256.548	8.64041
256.555	12.036
256.561	-1.49161
256.568	-2.84996
256.574	3.46685
256.58	1.77678
256.587	-0.66064
256.593	-2.24584
256.599	0.396439
256.606	-2.90317
256.612	-4.92112
256.618	2.12395
256.625	2.73506
256.631	-0.399395
256.637	11.7597
256.644	8.71649
256.65	-4.90223
256.657	-6.8327
256.663	-8.68241
256.669	-7.55533
256.676	-2.23014
256.682	3.82463
256.688	23.5528
256.695	19.1809
256.701	2.84996
256.707	-3.87908
256.714	1.09711
256.72	10.214
256.726	6.86796
256.733	12.3353
256.739	15.4361
256.745	9.04475
256.752	6.57822
256.758	-7.00831
256.764	-8.20135
256.771	-3.01722
256.777	-0.426991
256.783	-0.248823
256.79	24.3142
256.796	5.50788
256.802	14.6174
256.809	-2.33035
256.815	-8.14138
256.821	-7.50048
256.828	-7.89557
256.834	-6.58053
256.84	-4.18411
256.847	1.99332
256.853	-6.48257
256.859	-4.33183
256.865	-1.84879
256.872	11.6568
256.878	3.8176
256.884	10.1726
256.891	7.06571
256.897	-4.33903
256.903	-2.55261
256.91	-8.06421
256.916	-4.17804
256.922	-6.33836
256.928	-7.72
256.935	-8.39407
256.941	-2.83238
256.947	19.0694
256.954	22.5961
256.96	16.9138
256.966	11.1162
256.973	-7.73933
256.979	-5.86383
256.985	-3.85142
256.991	-7.31758
256.998	-6.26095
257.004	0.5252
257.01	-5.051
257.017	9.65397
257.023	-1.60881
257.029	4.31425
257.035	-4.20822
257.042	-7.36689
257.048	-0.848121
257.054	-7.09257
257.06	-4.40607
257.067	21.3234
257.073	20.1927
257.079	-2.34749
257.086	-7.35039
257.092	-2.34601
257.098	-1.79111
257.104	-9.19834
257.111	-5.30998
